frac_age,delta_nu_fit,nu_max,nu_0_1,nu_0_2,nu_0_3,nu_0_4,nu_0_5,nu_0_6,nu_0_7,nu_0_8,nu_0_9,nu_0_10,nu_0_11,nu_0_12,nu_0_13,nu_0_14,nu_0_15,nu_0_16,nu_0_17,nu_0_18,nu_0_19,nu_0_20,nu_0_21,nu_0_22,nu_0_23,nu_0_24,nu_0_25,nu_0_26,nu_0_27,nu_0_28,nu_0_29,nu_0_30,nu_0_31,nu_0_32,nu_0_33,nu_0_34,nu_0_35,nu_0_36,nu_0_37,nu_0_38,nu_0_39,nu_0_40,surface_he4
0.0021954678778426,117.47495199791751,2812.255872045752,0.0,0.0,0.0,586.1588066726381,717.9156455317641,846.5055858668287,974.7245280755592,1101.5226790584697,1225.704478147158,1347.678765312069,1467.333058188911,1585.380312469961,1703.351221126353,1821.206954864374,1938.0861482105042,2054.227221867066,2170.345476114072,2286.650179594908,2403.296460030817,2520.2442842019973,2637.2545144679457,2754.36122516461,2871.8499449126093,2989.670464501245,3107.656438667355,3225.978409808696,3344.4288499519707,3463.045690044126,3581.7790596455748,3700.620152509533,3819.472386498977,3938.357130646553,4057.181791523885,4175.790162489127,4293.991638309182,4411.337253199601,4523.08789300246,4637.15839822844,4748.688651876997,4857.577338279798,0.23996643987463745
0.0022137399449811,117.68004084167904,2814.762107403005,0.0,0.0,452.62702830468527,587.1327747864456,719.0691508784716,847.8668538916963,976.3265170768956,1103.336658813751,1227.742522015347,1349.957195047907,1469.818958062282,1588.067048060572,1706.257118511436,1824.325321355209,1941.406685071919,2057.7653845035397,2174.086587346429,2290.588289597151,2407.447284772287,2524.609519551652,2641.8235001990492,2759.1359548336122,2876.846069144936,2994.867033435865,3113.066790811489,3231.605393546667,3350.263368489293,3469.090639058388,3588.0407762612517,3707.092063497343,3826.158952492148,3945.2569503935247,4064.286313141532,4183.106366794972,4301.511521365907,4419.032848254555,4530.995260664523,4645.258903684901,4756.963495433905,4866.017833681599,0.2399662690874648
0.0022319137543961,117.87986349183387,2817.1203881647843,0.0,0.0,453.37828400899286,588.0834847939095,720.1917681843431,849.1913043680894,977.8853927072284,1105.101527576891,1229.725437638742,1352.1747048782809,1472.2379543320928,1590.681407234515,1709.085271852723,1827.360964603481,1944.638190513225,2061.209787085781,2177.728583226355,2294.422613478629,2411.48765844343,2528.861190024284,2646.272691356555,2763.78655790729,2881.7126662611327,2999.9281238027174,3118.337378316806,3237.0867270347085,3355.948501204944,3474.980901793475,3594.143843099287,3713.398175707674,3832.676404135902,3951.981924897445,4071.210764976164,4190.236046281684,4308.841392899539,4426.531764860954,4538.699392071745,4653.1504282190745,4765.023222312214,4874.235145188819,0.23996609680234315
0.0022500071006905,118.07458341878905,2819.3115387991875,0.0,0.0,454.1120049793781,589.0097133670672,721.2829217253052,850.4788908566554,979.4011810767804,1106.817221246224,1231.653348758965,1354.331347846358,1474.590002684948,1593.2237216781439,1711.8359583595081,1830.3138456211511,1947.781287822274,2064.560990194559,2181.272108249599,2298.153837246203,2415.418873891594,2533.000089777216,2650.602304751365,2768.3148005857206,2886.4503789611244,3004.8555659933727,3123.47045937484,3242.424136023786,3361.485401843272,3480.71813100226,3600.0893386239795,3719.539846542431,3839.026498359112,3958.534272614751,4077.957366729053,4197.181037610589,4315.982517396402,4433.832969609657,4546.200784878661,4660.832195734536,4772.865934706801,4882.226950017693,0.23996592287854565
0.0022680575054358,118.26395753895642,2821.325298971525,0.0,0.0,454.8290869827826,589.9115490359467,722.3424039387601,851.7296167244806,980.8736006640836,1108.4830027081591,1233.526333563449,1356.4269812196,1476.8745583876998,1595.693798841927,1714.50896319414,1833.182952274717,1950.8360202633567,2067.818743253291,2184.716522130905,2301.781192179966,2419.240981188751,2537.025489934494,2654.811258912189,2772.720998559145,2891.057742751961,3009.6484942236684,3128.4650765621477,3247.616418359275,3366.872662638008,3486.3016078379187,3605.8757492160307,3725.5150523817433,3845.2065683320757,3964.911270412659,4084.5235874309797,4203.938637915744,4322.931893686467,4440.931286284024,4553.495830297446,4668.299275683728,4780.4858627845815,4889.987706205501,0.2399657471875648
0.002286058220123,118.44851213934376,2823.188788449723,0.0,0.0,455.53136941244003,590.791557711617,723.3740110542882,852.9474259378308,982.3076018408832,1110.104543746378,1235.350266133426,1358.468258961326,1479.099393460094,1598.099381011843,1717.112747718063,1835.977468425959,1953.812236170091,2070.992511023426,2188.072895489643,2305.315652916021,2422.9657877654213,2540.949736663372,2658.912408385659,2777.017973167721,2895.54797857669,3014.321634085644,3133.334960798089,3252.6784633441803,3372.1255998062707,3491.7461504976,3611.518406584837,3731.3406931211953,3851.2318263060743,3971.129348507608,4090.926873615797,4210.525559355044,4329.7066593692525,4447.845246959499,4560.604644541742,4675.572140797038,4787.9048863840335,4897.540281193614,0.23996556759841786
0.0023040100018346,118.62708302175398,2824.8621739046143,0.0,0.0,456.2154942231401,591.644362603542,724.3710600124841,854.1254508043567,983.6942723850588,1111.671318864545,1237.115045353048,1360.443125417871,1481.2507664984894,1600.426684772643,1719.6322303404072,1838.679745783881,1956.693030061556,2074.063861928273,2191.320708611734,2308.735878761115,2426.572244631191,2544.748481792722,2662.8814375215397,2781.1812026312655,2899.894155794871,3018.8475900138237,3138.052170160556,3257.580607784281,3377.2129907279805,3497.021054873358,3616.984790431869,3736.98348550632,3857.0686247355998,3977.153715018402,4097.13101270476,4216.906183072886,4336.268757457101,4454.53474063659,4567.488640922114,4682.610614969221,4795.080208485009,4904.842616960612,0.23996538619271016
0.0023219086180573,118.80060110074312,2826.3753072254435,0.0,0.0,456.8846292353659,592.4737299986052,725.3381701954241,855.268534264742,985.0396600638322,1113.1903327155949,1238.828057124952,1362.359935702529,1483.338176155469,1602.685337437558,1722.078302072516,1841.3017285995984,1959.491035279393,2077.04551070464,2194.4741068408052,2312.0559856479917,2430.075594328843,2548.4375527609977,2666.735947982156,2785.227534087999,2904.115088867861,3023.246117097226,3142.6360617362398,3262.344496788437,3382.157471831899,3502.148924234972,3622.299329546508,3742.469796269279,3862.7421388160355,3983.011652310788,4103.16459999875,4223.109187232606,4342.6480110384055,4461.031666051148,4574.179901965169,4689.448116321769,4802.04658785859,4911.930549188708,0.23996520289552115
0.0023397475852263,118.96903351177369,2827.7214061644304,0.0,0.0,457.53785805039337,593.278673605129,726.2743115909358,856.375757154145,986.3422131695676,1114.65978839377,1240.487668739898,1364.21665606702,1485.359301988194,1604.8731796018908,1724.448563022916,1843.840440747704,1962.203746998482,2079.934829414297,2197.5302287139,2315.273311737078,2433.473661402777,2552.013309958172,2670.473625587792,2789.153184829464,2908.2077799390995,3027.514086108017,3147.0837218533284,3266.967325645204,3386.9558269037016,3507.126338362516,3627.458074089649,3747.7962380363642,3868.249197004126,3988.699798460065,4109.023969327348,4229.131063201466,4348.8397056913545,4467.330786372668,4580.673281238983,4696.079378541493,4808.798225174141,4918.7987037837875,0.23996501790710745
0.0023575304251747,119.13219402986168,2828.893739122253,0.0,0.0,458.1749176661503,594.0584847723512,727.1783744013243,857.4458205214453,987.6003186358329,1116.0780775554301,1242.0923997406192,1366.011566194036,1487.3121101266227,1606.988022398812,1726.740509452523,1846.293149827418,1964.828173272919,2082.729218509579,2200.485706029486,2318.384686791827,2436.763209136343,2555.4716910974453,2674.091581644302,2792.953712190565,2912.168914846261,3031.646780709525,3151.390884600146,3271.44436956425,3391.603517915581,3511.947742819614,3632.4555687672655,3752.9566561819483,3873.5837062447295,3994.210392980821,4114.701290726488,4234.964487780976,4354.835603080807,4473.423562272875,4586.959222616689,4702.494816499345,4815.323995573958,4925.436737727809,0.23996482892995136
0.0023752548168890003,119.29073829569292,2829.9256850513893,0.0,0.0,458.7984896826117,594.8174325002318,728.0557255308224,858.4841729413063,988.8208572986057,1117.453428982129,1243.65014120571,1367.7542203266319,1489.207306250654,1609.040558920104,1728.9659700058758,1848.6734726946038,1967.377071774025,2085.443074351994,2203.355994144025,2321.405919714237,2439.960328918602,2558.830273554424,2677.608328377775,2796.646258980963,2916.0187074500623,3035.6629130480437,3155.5770670635948,3275.79630762965,3396.121725334183,3516.633621584517,3637.3140426576,3757.973918590855,3878.76891621655,3999.56700500859,4120.220682814021,4240.633747328047,4360.661474493409,4479.336320153603,4593.063520760816,4708.722853659641,4821.653646456672,4931.874802469729,0.239964637905108
0.0023929286449076,119.44348490655359,2830.7739676819892,0.0,0.0,459.405010720594,595.5500514710874,728.8992813821687,859.4832872721132,989.994222810388,1118.774893136999,1245.149413282235,1369.43130180142,1491.0300000714292,1611.0158627368521,1731.1080837413226,1850.9632176532104,1969.8310787450491,2088.056564677838,2206.118167183413,2324.314532339632,2443.040544018992,2562.062524005415,2680.997448810181,2800.2027694602507,2919.728191090825,3039.531800237245,3159.612348671649,3279.9898573185105,3400.477076950871,3521.149892242846,3641.997172683902,3762.810894773895,3883.768624202874,4004.729332170678,4125.541149318889,4246.098503394081,4366.274307373831,4485.024165592071,4598.941803864237,4714.717738027465,4827.739237065282,4938.065423805937,0.2399644447446827
0.0024105544087498,119.59204681592465,2831.4912911042907,0.0,0.0,459.99957309350197,596.2636256109181,729.7179102081302,860.4523576225831,991.1322538646106,1120.056248294627,1246.603534724256,1371.058929145933,1492.7980216383899,1612.931711429105,1733.186758675123,1853.185158228608,1972.2117477101651,2090.5939257398677,2208.7983725248278,2327.137303615738,2446.030849164782,2565.199385924998,2684.289874329148,2803.6548008384416,2923.3326519574684,3043.288047642586,3163.5324989231763,3284.0634931555846,3404.708905899659,3525.537080203001,3646.5484021272528,3767.511970190503,3888.628510970575,4009.7450209466774,4130.7116278601425,4251.409805594293,4371.728332217338,4490.542006401772,4604.650189451037,4720.539144400756,4833.643663226465,4944.072353105069,0.2399642470764181
0.0024281379401654,119.73599786409945,2832.049140856904,0.0,0.0,460.5793820378008,596.9544255987028,730.5070500441286,861.3867276722475,992.2288976223407,1121.290583371225,1248.0050655226598,1372.628427503223,1494.501778793707,1614.7786470796439,1735.19116622419,1855.3279151404581,1974.507137907872,2093.0428933754747,2211.382874307308,2329.86181513098,2448.9169199119438,2568.226427188925,2687.470488696154,2806.9872382128888,2926.8158367097335,3046.916000147032,3167.321897017837,3288.000669027133,3408.800124016674,3529.779087602706,3650.9491387873454,3772.058847818267,3893.3313494010054,4014.594821335252,4135.712972316628,4256.54935891311,4377.002806990707,4495.866805994035,4610.167417574958,4726.163455428124,4839.342645570432,4949.870558101974,0.2399640472715495
0.0024456921206928,119.87576664639849,2832.4572902172167,0.0,0.0,461.1461633885002,597.6251275167202,731.2697756314827,862.2897367898628,993.2885691181057,1122.482606907164,1249.358944366444,1374.145771449746,1496.147764857934,1616.563506752454,1737.12881910695,1857.400034282795,1976.725506866939,2095.41260379869,2213.8813508889707,2332.498719127755,2451.708570720122,2571.155676245802,2690.550250577207,2810.2121332192637,2930.1900440118266,3050.4286000432508,3170.992826971914,3291.815230260998,3412.763605462208,3533.890577097536,3655.213921669089,3776.465782183335,3897.891742813253,4019.294099128328,4140.559700363387,4261.532837718156,4382.112976435455,4501.0122789870065,4615.5090896066495,4731.60597011617,4844.852245456853,4955.475542487794,0.2399638452626632
0.0024632115624224,120.01094131190573,2832.7160905072924,0.0,0.0,461.6999966264033,598.2753168156701,732.0047164593439,863.1603946752608,994.3101239877147,1123.63054086581,1250.663923180428,1375.609013350424,1497.733466068525,1618.2842690923678,1738.996983928736,1859.3983434508639,1978.86416129563,2097.699335762713,2216.289685226862,2335.044420545278,2454.400961118788,2573.982717755669,2693.523369612149,2813.324726716018,2933.448533178421,3053.820201881349,3174.537952550251,3295.500242499834,3416.590541846983,3537.864178828258,3659.333312016087,3780.722954536922,3902.2992968509557,4023.8324042105455,4145.239588753586,4266.348361305471,4387.044712140957,4505.962984514188,4620.661643888039,4736.851275149493,4850.1579558743715,4960.872127296197,0.2399636409541173
0.002480691239805,120.14098830826298,2832.817311785807,0.0,0.0,462.2381556673225,598.9024270406463,732.7098715153488,863.9956381947063,995.2903516327364,1124.730778683215,1251.915571024756,1377.012991366294,1499.253901361138,1619.935405846519,1740.789221374548,1861.316659760619,1980.916522429007,2099.8946280774358,2218.600197403139,2337.490338054004,2456.984609107189,2576.698763513125,2696.379370810806,2816.314822400334,2936.579801310498,3057.079892844316,3177.944010336432,3299.0434014487987,3420.2670975483397,3541.686022489333,3663.293131909625,3784.815740147943,3906.537884054712,4028.195455126202,4149.736604993121,4270.979621435371,4391.7812562421395,4510.700880118994,4625.6088730608835,4741.882431863167,4855.2447711697,4966.043428052117,0.2399634318310488
0.0024981288010094,120.2664915755134,2832.7805049027534,0.0,0.0,462.76322329885596,599.5095927576099,733.3876336534028,864.7990499832414,996.2333884258863,1125.786988604102,1253.119221024258,1378.36301615569,1500.714241558769,1621.523296118693,1742.512042955004,1863.1612125831784,1982.8907319412326,2102.006029256074,2220.821465316536,2339.844620344941,2459.469423331818,2579.313224734782,2699.1273887648927,2819.194322209955,2939.5940639214564,3060.2199039086872,3181.223651837976,3302.45790506736,3423.8065979289318,3545.3707863516333,3667.108135045494,3788.759830949869,3910.62340802245,4032.401293902254,4154.068334773202,4275.4452647561375,4396.34138093075,4515.2435335355485,4630.373168823799,4746.721373787039,4860.13693766132,4971.013907520355,0.2399632204753453
0.0025155271220664,120.38676551911104,2832.576469399406,0.0,0.0,463.2721605391619,600.0924591143138,734.0330067572978,865.56503241807,997.132197596662,1126.791581559598,1254.267095624853,1379.649405105352,1502.1045928868632,1623.037536334791,1744.153430007474,1864.9191762850799,1984.7745389856038,2104.018865682744,2222.939445899797,2342.09162018704,2461.840468144256,2581.80940490785,2701.750250462847,2821.946671987573,2942.4721467162453,3063.222200832148,3184.358406559181,3305.7235577485685,3427.190058900825,3548.897709819598,3670.75688778262,3792.534762251319,3914.53358549605,4036.4284275387295,4158.213743869933,4279.722051629063,4400.701188288671,4519.562568492268,4634.930198127882,4751.341183906843,4864.808310827278,4975.755444362797,0.2399630068180654
0.0025328856154264,120.50306648939569,2832.243826868536,0.0,0.0,463.7689001612492,600.6562729288565,734.6524272682109,866.3002610202052,997.9952808714172,1127.754564618436,1255.369673627727,1380.8845062051348,1503.438956688949,1624.491955484269,1745.729309730299,1866.607620667941,1986.5855664608137,2105.952051528686,2224.975663576825,2344.250831135589,2464.1211522852977,2584.211166121532,2704.271753024817,2824.598193466607,2945.240989884435,3066.1143296842997,3187.3780765009365,3308.870724158116,3430.449832768091,3552.2989397707397,3674.274053148352,3796.175774289015,3918.303774020992,4040.314744545016,4162.211262180704,4283.847691398939,4404.901637152399,4523.691623276033,4639.321086172406,4755.784034585782,4869.300946840672,4980.31070131914,0.2399627883129033
0.0025502073146299,120.61404069017159,2831.741157152252,0.0,0.0,464.2491349927432,601.1945025828625,735.2384087805502,866.996862650661,998.8118920344932,1128.6645691886458,1256.414865020753,1382.053905916713,1504.7023032822558,1625.870544894504,1747.2218674271699,1868.207199062896,1988.304447748888,2107.7842656128896,2226.9078987663643,2346.298670689594,2466.2878125073207,2586.492028198073,2706.666030211172,2827.1215430630323,2947.87064783144,3068.8668664554216,3190.251974244891,3311.864745531676,3433.553994698082,3555.538263392859,3677.622387510099,3799.646153955483,3921.8942556101892,4044.017945585023,4166.019626686008,4287.77659336264,4408.8957092718965,4527.571465335805,4643.495220950651,4759.996249025704,4873.558651918428,4984.6212558270645,0.23996256759421875
0.0025674953202076,120.72095033379395,2831.1219349640364,0.0,0.0,464.7173378308741,601.7136929933288,735.7993765767842,867.663515760828,999.5928458738301,1129.534293281537,1257.415245400453,1383.173321917991,1505.911846780112,1627.1900172237729,1748.6509235939059,1869.738791116055,1989.951589735006,2109.539410914663,2228.7610955778478,2348.259215306125,2468.367564028392,2588.679658231072,2708.9617717223223,2829.5458238013207,2950.393051204103,3071.510663513705,3193.012840313305,3314.739050085166,3436.537083760561,3558.650317710219,3680.838491989115,3802.982307550361,3925.342684662436,4047.576786427688,4169.678622567821,4291.5486273466795,4412.726587778627,4531.227935938243,4647.497107907871,4764.025192508999,4877.627579765327,4988.736901145953,0.2399623444387525
0.0025847604906766,120.8222619332772,2830.339166314893,0.0,0.0,465.17012951941973,602.2076740340235,736.3281006592963,868.292484609738,1000.3273445406288,1130.352558466836,1258.358629716865,1384.228492555229,1507.0521888313351,1628.434255624476,1749.9982040489358,1871.1826748828312,1991.506696028407,2111.196063064941,2230.511216757087,2350.109295670068,2470.33463706677,2590.746087188305,2711.133245179742,2831.840507187364,2952.777785918091,3074.0150923147853,3195.6272843500237,3317.4586899109636,3439.365479493776,3561.5984767458704,3683.8840939218294,3806.146362383842,3928.609363251468,4050.948905964782,4173.147691684582,4295.1199051373405,4416.349651391643,4534.5800107473215,4651.279472248395,4767.823038173174,4881.458312688164,4992.608145790476,0.2399621160815455
0.0026020162813291,120.92027826428676,2829.4426141620197,0.0,0.0,465.6133477598201,602.6853278081269,736.8357025856677,868.8956195500499,1001.0303379261592,1131.136269613249,1259.262297865964,1385.240900257391,1508.1459828400339,1629.626617989449,1751.29061682356,1872.567032702046,1992.9982229983727,2112.7871615108247,2232.191468617544,2351.883954483064,2472.225748820742,2592.730126062928,2713.221423329201,2834.046592626463,2955.071305513484,3076.425420738098,3198.14324045789,3320.075241050153,3442.09043689055,3564.4369110530074,3686.815975853031,3809.194997768847,3931.755431045225,4054.1972056276677,4176.490647532594,4298.557976834089,4419.835401359705,4537.610457425736,4654.916900478282,4771.4697556538595,4885.130002795352,4996.319383878037,0.2399618428378154
0.002619262358225,121.01339638110329,2828.4034983069714,0.0,0.0,466.0425781423258,603.1392292987815,737.3130123618132,869.4630745640152,1001.6892357261772,1131.8718083231959,1260.111601704012,1386.1931851136844,1509.174344047421,1630.747903668577,1752.506097431508,1873.868360272764,1994.402618111841,2114.2867574002207,2233.773208480914,2353.556805190543,2474.0100140963627,2594.6002088870223,2715.196245769375,2836.1291941063173,2957.239376762235,3078.7059317227086,3200.52251377422,3322.5506560030485,3444.673159505068,3567.124998186793,3689.592521477525,3812.0854357062544,3934.73680736076,4057.274934232891,4179.661161188607,4301.814470527654,4423.134217753678,4539.635974996576,4658.355244250903,4774.912033207471,4888.587377202553,4999.814397600352,0.2399615383961224
0.0026394471057464,121.11883317355408,2827.077052167149,0.0,0.0,466.53562447691877,603.6535041871638,737.8490265980641,870.0996689098532,1002.426629615797,1132.695265165991,1261.062673793196,1387.261630156935,1510.327266941652,1632.0049742239248,1753.869842606338,1875.326844837044,1995.978831896766,2115.972486171716,2235.5476732731063,2355.437365516004,2476.015518115495,2596.70133713726,2717.4216335088777,2838.4708376267986,2959.6828520941303,3081.274266771825,3203.202991481566,3325.341337311728,3447.5870778415588,3570.156491665633,3692.7244659780763,3815.345790443213,3938.101576791823,4060.7458283587453,4183.2384259725295,4305.48641482461,4426.8501996861105,4543.44208158716,4662.220506594315,4778.780567150284,4892.459839422011,5003.730068473496,0.2399612634409221
0.0026613371900941,121.2269009064088,2825.452708709557,0.0,0.0,467.0535676095019,604.1830494811347,738.3931734772209,870.7449074047087,1003.172510093244,1133.5273781264862,1262.025988798521,1388.344781810855,1511.4951487004919,1633.279429988827,1755.2526624882971,1876.804562593348,1997.5801883860568,2117.686137110721,2237.34788019926,2357.352259457837,2478.05429607715,2598.839653131549,2719.692607395822,2840.855707205968,2962.1776887079072,3083.8928593983396,3205.939568317381,3328.19143852575,3450.5647576829188,3573.2534759707,3695.925625245708,3818.676979862921,3941.542477913209,4064.290795253161,4186.894053619101,4309.236461002923,4430.637316981381,4547.317529397902,4666.145024550079,4782.707151220925,4896.3720382014035,5007.6821568806845,0.2399610024241711
0.0026808691482104,121.31540605927431,2823.762915183272,0.0,0.0,467.49217498617287,604.6192639200593,738.8314276148999,871.2632485065457,1003.771144352182,1134.19282450329,1262.801077567558,1389.215880869016,1512.4333896120581,1634.3052417745919,1756.36535866948,1877.993507656996,1998.873025678735,2119.069274134861,2238.798933593719,2358.902371516881,2479.7018321971373,2600.57176749098,2721.535429900407,2842.7906213511637,2964.205224222362,3086.0187056619648,3208.166954678152,3330.5108826753853,3452.9892635563015,3575.7761271618456,3698.5346164309553,3821.390687307105,3944.348644464698,4067.177711876533,4189.872850570422,4312.290177644622,4433.710509870659,4550.460113843528,4669.313147181648,4785.872959738455,4899.507619876722,5010.84127022175,0.2399607435747848
0.0026993326021696,121.39196662257065,2821.947640995645,0.0,0.0,467.88647228423866,604.9993783812691,739.2034307152082,871.7027905330096,1004.277803367475,1134.753096147516,1263.460003361275,1389.953781245491,1513.227224106721,1635.176707656004,1757.308789800614,1879.0031636023248,1999.974648188971,2120.245684443777,2240.03315567323,2360.226128005641,2481.1072042572378,2602.053271796955,2723.1135512848527,2844.4490967476618,2965.943784356825,3087.8424364444454,3210.082004537591,3332.505080777998,3455.075498053211,3577.948348477969,3700.782436612268,3823.728233382581,3946.767363938834,4069.6635664583973,4192.440549282495,4314.918579902322,4436.345586529066,4553.154241965607,4672.013259629018,4788.564956376872,4902.157574202994,5013.501071963881,0.2399604856979645
0.0027172730853036,121.46046739590535,2819.9933682626006,0.0,0.0,468.2522460600814,605.3411743244561,739.5285706377347,872.0869958599037,1004.719178305058,1135.23828542917,1264.037488414707,1390.5970612156452,1513.918318342518,1635.9397551260556,1758.132253837245,1879.887170100612,2000.941850814488,2121.275840297216,2241.115722603849,2361.390989231727,2482.3439150747117,2603.359649207862,2724.506606371336,2845.915249025606,2967.480542943192,3089.457875006462,3211.780055223861,3334.2743423643988,3456.928007622443,3579.87828756632,3702.781233115471,3825.806467734625,3948.9182005327702,4071.873556945197,4194.725087242407,4317.251056224167,4438.6740370055295,4555.5357279990585,4674.383140539272,4790.917903197577,4904.458015526578,5015.799609772863,0.2399602240273301
0.0027349318343199,121.52328488095017,2817.93655115477,0.0,0.0,468.598472140303,605.6556591374095,739.8191059651688,872.4306590496108,1005.1124982646539,1135.668128143934,1264.55506203716,1391.1705697716282,1514.533320838013,1636.6229738804748,1758.867666993927,1880.6792269348969,2001.81005902182,2122.198246858784,2242.087401130027,2362.4387120541282,2483.458135206648,2604.5374816004582,2725.763802116564,2847.240785126004,2968.8694965963427,3090.9220150104748,3213.318698815748,3335.879186855399,3458.6093736793014,3581.6304064552282,3704.597622805755,3827.694395240001,3950.8720995155845,4073.881975443753,4196.8019848665745,4319.364495812856,4440.774502298889,4557.685860339375,4676.507097829628,4793.012959087656,4906.491958373872,5017.823470397977,0.2399599607571897
0.002752457765051,121.58035811281998,2815.7491449240747,0.0,0.0,468.92743826590964,605.9443849916532,740.0762944566446,872.7361032091522,1005.459057965617,1136.04512961911,1265.014823107301,1391.6767146566642,1515.075619219657,1637.229046266074,1759.517992545805,1881.382094162954,2002.582476898305,2123.016370912924,2242.951747412605,2363.373235892931,2484.453637699391,2605.590252648617,2726.889582239808,2848.428514413257,2970.115241425993,3092.238992838166,3214.700677116805,3337.323192359674,3460.123671407594,3583.207164327922,3706.235036307911,3829.395529530072,3952.631229556032,4075.6922004093626,4198.6732603636965,4321.259011969016,4442.646018515844,4559.602243579939,4678.382046605092,4794.841458509686,4908.248010124519,5019.561539447749,0.23995969541501266
0.0027699535959457,121.63320578478157,2813.4229263817942,0.0,0.0,469.24311928510946,606.2111155788217,740.3040903487323,873.0081028525552,1005.764076473934,1136.375879076347,1265.422967414528,1392.123847901456,1515.5548216932598,1637.766956926117,1760.094625209277,1882.007085467772,2003.271591412711,2123.745134338299,2243.7235236136207,2364.210755281973,2485.3476359642373,2606.53684679351,2727.904209442273,2849.4999873122747,2971.242068238229,3093.432691860992,3215.952532378904,3338.633880024519,3461.5002909889868,3584.639659215602,3707.7259080983367,3830.943747000714,3954.23178497051,4077.3411913500927,4200.376738462682,4322.974257348862,4444.326237312876,4561.320280659062,4680.043301972314,4796.43171570419,4909.748056190402,5021.035465787826,0.2399594242833075
0.0027901074762694,121.69014938118616,2810.622226331593,0.0,0.0,469.5964798289201,606.4993981981777,740.5403534055707,873.2915562346872,1006.0770486179068,1136.71448131204,1265.844613867618,1392.5852657367084,1516.0494540489444,1638.3225344915,1760.690607200188,1882.653055967967,2003.986535967822,2124.502100034585,2244.5246306779723,2365.083957471611,2486.280666552868,2607.526645566549,2728.967472257073,2850.6235026187,2972.428191905501,3094.689476890027,3217.271998787071,3340.016542813829,3462.95530627471,3586.153418748988,3709.3039307483036,3832.5830146805592,3955.9267366025374,4079.088104812226,4202.180358796474,4324.781772538128,4446.076361081788,4563.106276812341,4681.750063832459,4798.024865547308,4911.2157852550345,5022.468562904003,0.2399591039487929
0.0028117837763006,121.74557448788929,2807.4235729515417,0.0,0.0,469.9612522668274,606.7812193814109,740.7573503567409,873.551865394936,1006.357694002235,1137.017370298382,1266.2276892456,1393.005814273199,1516.499408893385,1638.8278659006921,1761.233889811622,1883.241950459777,2004.643588762378,2125.200899230736,2245.261170701489,2365.8932025104777,2487.145798929617,2608.448927133416,2729.962052271811,2851.6752283794344,2973.54502345587,3095.873478066071,3218.5183854817187,3341.323339445767,3464.334839306889,3587.588532304434,3710.802547920145,3834.142273855089,3957.5389531700202,4080.747934267412,4203.893071077844,4326.489625470445,4447.692857936728,4564.754128108826,4683.297617328878,4799.413302879649,4912.443629623477,5023.656579810713,0.2399587490335931
0.0028313440382574,121.78742860452236,2804.2959592898437,0.0,0.0,470.2689176246887,606.9989667855018,740.9070238102513,873.7292620940912,1006.541381475581,1137.213606231453,1266.485806569982,1393.2911916758521,1516.801635899255,1639.1690566210998,1761.601444506912,1883.641128609245,2005.0971364241586,2125.686064169938,2245.769200463214,2366.4596094195263,2487.752791233972,2609.102324996315,2730.671865718251,2852.4277768036627,2974.3492835230736,3096.729947169586,3219.422935621307,3342.272839272306,3465.3440047036797,3588.6366508024544,3711.9019257272357,3835.2890943858415,3958.7233015157362,4081.964712499463,4205.1466332486325,4327.731472055715,4448.814471696071,4565.901220385073,4684.337522465573,4800.278192052092,4913.1413014825175,5024.314931999882,0.2399584247267101
0.0028499153361821,121.8202359171452,2801.133761105306,0.0,0.0,470.5445087723163,607.1761151781542,741.0117972484418,873.8503497231827,1006.6592509660679,1137.336661935815,1266.6599304638291,1393.484867640352,1517.002287770554,1639.3991652670652,1761.849109157861,1883.911749813642,2005.4142945884091,2126.025847657487,2246.123674787521,2366.862307648025,2488.186231472383,2609.576275977141,2731.191297536063,2852.9816352998578,2974.9438625922444,3097.369757959853,3220.0996451828632,3342.9845654202613,3466.109528233931,3589.426267924541,3712.73836468861,3836.163339988836,3959.623152563731,4082.888865277316,4206.095127042736,4328.664648817411,4449.595218727744,4566.714886448576,4685.035340830804,4800.7924829265585,4913.485581249314,5024.622178120799,0.2399581099517413
0.0028679809982668,121.8470620126018,2797.8962500923594,0.0,0.0,470.80122394473847,607.3268626565326,741.0858690765198,873.9328993204724,1006.732030716571,1137.4088455515848,1266.776856389091,1393.6143795156768,1517.1317259678501,1639.552908992519,1762.0131310203546,1884.093803253887,2005.6377223227728,2126.263249291384,2246.373260236779,2367.151539238607,2488.499933483343,2609.927078368904,2731.579405871204,2853.4001436458752,2975.394110874581,3097.8624597046696,3220.620419735008,3343.534076183917,3466.7106828806654,3590.038470018288,3713.397334789373,3836.852221754951,3960.328569169409,4083.615940038742,4206.835530558763,4329.386071317716,4450.12686281706,4567.291959988223,4685.481468900113,4801.044268420214,4913.558528751945,5024.658181527533,0.23995779918242216
